id,title,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
1085883,青铜时代,https://dou.img.lithub.cc/book/1085883.jpg,,https://book.douban.com/subject/1085883/,8.8,,,,,2021-05-09 19:54:09,王小波 / 1997 / 花城出版社
26728835,动物农场,https://dou.img.lithub.cc/book/26728835.jpg,,https://book.douban.com/subject/26728835/,9.4,,,,,2021-05-09 19:49:48,乔治•奥威尔 / 2016 / 北京联合出版公司
27002046,美丽新世界,https://dou.img.lithub.cc/book/27002046.jpg,,https://book.douban.com/subject/27002046/,9.1,,5,,,2021-05-09 10:33:28,【英】奥尔德斯·赫胥黎 / 2017 / 上海译文出版社
1036490,万水千山走遍,https://dou.img.lithub.cc/book/1036490.jpg,,https://book.douban.com/subject/1036490/,8.9,,,,,2021-05-07 14:02:08,三毛 / 2003 / 哈尔滨出版社
1064682,稻草人手记,https://dou.img.lithub.cc/book/1064682.jpg,,https://book.douban.com/subject/1064682/,8.8,,,爱情故事,,2021-05-07 06:52:49,(台湾)三毛 / 2003 / 哈尔滨出版社
1082416,温柔的夜,https://dou.img.lithub.cc/book/1082416.jpg,,https://book.douban.com/subject/1082416/,8.9,,,,,2021-05-07 06:51:25,三毛 / 2004 / 哈尔滨出版社
1029111,哭泣的骆驼,https://dou.img.lithub.cc/book/1029111.jpg,,https://book.douban.com/subject/1029111/,9,,,,,2021-05-07 06:46:33,三毛 / 2003 / 哈尔滨出版社
1035848,一千零一夜,https://dou.img.lithub.cc/book/1035848.jpg,,https://book.douban.com/subject/1035848/,8.8,,,,,2021-05-06 22:29:35,2003 / 人民文学出版社
1046209,安徒生童话故事集,https://dou.img.lithub.cc/book/1046209.jpg,,https://book.douban.com/subject/1046209/,9.3,,3,回家翻了小时候的书重读了第一篇就觉得很奇怪，士兵杀了巫婆国王和王后，娶了公主，公主心满意足这是啥设定,,2021-05-06 22:27:43,（丹麦）安徒生 / 1997 / 人民文学出版社
1449352,朝花夕拾,https://dou.img.lithub.cc/book/1449352.jpg,,https://book.douban.com/subject/1449352/,9.1,,4,散文读起来稍微容易些,,2021-05-06 09:42:22,鲁迅 / 1973 / 人民文学出版社
1060068,撒哈拉的故事,https://dou.img.lithub.cc/book/1060068.jpg,,https://book.douban.com/subject/1060068/,9.2,,3,没有想象中的好，但是还是被文字可爱到,,2021-04-27 15:04:35,三毛 / 2003 / 哈尔滨出版社
